"Timestamp","TZ","GHI1_AV (W/m2)","UVB22013 (W/m2)","UVB22013_AV (W/m2)","UVB22013_SD (W/m2)","UVB22012 (W/m2)","UVB22012_AV (W/m2)","UVB22012_SD (W/m2)","TA_AV (degC)","TL (degC)","GTI (W/m2)","GTI_AV (W/m2)"
2026/05/18 05:58:00.281,n,-5.164115,4.956177,5.067076,0.521858,OverRange,OverRange,OverRange,9.077282,10.919644,-5.37529,-5.508137
2026/05/18 05:59:00.284,n,-5.12601,5.485572,5.401068,0.51839,OverRange,OverRange,OverRange,9.087682,10.918586,-5.305156,-5.373499
2026/05/18 06:00:00.288,n,-5.10253,4.170121,4.838432,0.734793,OverRange,OverRange,OverRange,9.08313,10.924004,-5.53962,-5.432029
2026/05/18 06:01:00.269,n,-5.333857,5.192461,5.101586,0.802357,OverRange,OverRange,OverRange,9.089726,10.919644,-5.293893,-5.445766
2026/05/18 06:02:00.271,n,-5.243149,4.30678,4.265731,0.30331,OverRange,OverRange,OverRange,9.111806,10.921824,-5.434162,-5.412491
2026/05/18 06:03:00.257,n,-5.31936,5.374895,4.802554,0.599479,OverRange,OverRange,OverRange,9.140732,10.922898,-5.37529,-5.367611
2026/05/18 06:04:00.259,n,-5.290107,3.803326,4.504692,0.754221,OverRange,OverRange,OverRange,9.118664,10.920718,-5.516072,-5.455408
2026/05/18 06:05:00.263,n,-5.407374,5.292537,4.549124,0.702075,OverRange,OverRange,OverRange,9.124502,10.924004,-5.258569,-5.35396
2026/05/18 06:06:00.264,n,-5.043897,4.050594,4.943077,0.751833,OverRange,OverRange,OverRange,9.084138,10.921824,-5.434162,-5.404726
2026/05/18 06:07:00.265,n,-5.211073,4.278769,4.886485,0.63176,OverRange,OverRange,OverRange,9.098094,10.918586,-5.398839,-5.402678
2026/05/18 06:08:00.269,n,-5.22865,5.967849,4.928246,0.712571,OverRange,OverRange,OverRange,9.113322,10.916438,-5.468974,-5.453445
2026/05/18 06:09:00.270,n,-5.178742,4.456339,5.024384,0.579214,OverRange,OverRange,OverRange,9.107738,10.918586,-5.340479,-5.406689
2026/05/18 06:10:00.273,n,-5.131783,4.398874,5.084551,0.92704,OverRange,OverRange,OverRange,9.12703,10.918586,-5.398839,-5.283825
2026/05/18 06:11:00.258,n,-5.093677,4.549998,4.883224,0.621845,OverRange,OverRange,OverRange,9.09253,10.921824,-5.293893,-5.260446
2026/05/18 06:12:00.261,n,-5.146538,5.895296,5.43655,0.672352,OverRange,OverRange,OverRange,9.118896,10.922898,-5.468974,-5.363857
2026/05/18 06:13:00.262,n,-5.152439,5.628666,5.648978,0.087172,OverRange,OverRange,OverRange,9.078054,10.917544,-5.457199,-5.422132
2026/05/18 06:14:00.263,n,-5.014901,4.708461,5.150306,0.677754,OverRange,OverRange,OverRange,9.069428,10.917544,-5.31693,-5.365649
2026/05/18 06:15:00.264,n,-5.357336,5.957912,5.090333,0.720999,OverRange,OverRange,OverRange,9.08872,10.910986,-5.562657,-5.365649
2026/05/18 06:16:00.267,n,-5.093678,4.184415,4.956998,0.773222,OverRange,OverRange,OverRange,9.050354,10.914256,-5.281606,-5.408566
2026/05/18 06:17:00.269,n,-5.401343,4.496613,4.851696,0.721834,OverRange,OverRange,OverRange,9.075008,10.908838,-5.37529,-5.367526
2026/05/18 06:18:00.271,n,-5.495131,4.437633,4.236068,0.274782,OverRange,OverRange,OverRange,9.054184,10.90664,-5.410613,-5.365734
2026/05/18 06:19:00.256,n,-5.533108,5.457617,4.956368,0.500442,OverRange,OverRange,OverRange,9.038438,10.903418,-5.492522,-5.455493
2026/05/18 06:20:00.258,n,-5.213896,4.201829,5.445846,0.648212,OverRange,OverRange,OverRange,9.03007,10.908838,-5.305156,-5.408566
2026/05/18 06:21:00.261,n,-5.258032,5.68399,5.715362,0.201776,OverRange,OverRange,OverRange,9.02348,10.896874,-5.644566,-5.44952
2026/05/18 06:22:00.261,n,-5.275352,4.43793,4.696563,0.47364,OverRange,OverRange,OverRange,9.031098,10.897982,-5.421876,-5.45336
2026/05/18 06:23:00.265,n,-5.281254,5.768611,5.62713,0.637799,OverRange,OverRange,OverRange,9.063086,10.899074,-5.632792,-5.519741
2026/05/18 06:24:00.265,n,-5.228522,5.540529,5.321736,0.432953,OverRange,OverRange,OverRange,9.034144,10.89152,-5.434162,-5.506174
2026/05/18 06:25:00.270,n,-5.307684,4.532234,4.675531,0.706228,OverRange,OverRange,OverRange,8.978282,10.888232,-5.480748,-5.478786
2026/05/18 06:26:00.270,n,-5.49526,5.403071,4.79108,0.418374,OverRange,OverRange,OverRange,9.007768,10.888232,-5.364028,-5.393037
2026/05/18 06:27:00.272,n,-5.36311,5.520594,5.453666,0.440981,OverRange,OverRange,OverRange,8.959504,10.884994,-5.434162,-5.45336
2026/05/18 06:28:00.259,n,-5.266628,5.749469,5.366322,0.602834,OverRange,OverRange,OverRange,8.951376,10.884994,-5.387065,-5.457285
2026/05/18 06:29:00.260,n,-5.363367,4.632162,5.183847,0.677383,OverRange,OverRange,OverRange,8.93512,10.878468,-5.67989,-5.551054
2026/05/18 06:30:00.264,n,-5.49526,4.50072,4.736052,0.655615,OverRange,OverRange,OverRange,8.989446,10.877394,-5.37529,-5.476824
2026/05/18 06:31:00.263,n,-5.325261,5.666774,5.263879,0.609443,OverRange,OverRange,OverRange,9.023718,10.86763,-5.574432,-5.533478
2026/05/18 06:32:00.267,n,-5.319616,4.609962,4.908663,0.582456,OverRange,OverRange,OverRange,9.010524,10.866538,-5.562657,-5.521703
2026/05/18 06:33:00.268,n,-5.287156,4.512694,5.044698,0.771367,OverRange,OverRange,OverRange,9.001898,10.866538,-5.492522,-5.500202
2026/05/18 06:34:00.269,n,-5.275352,4.431667,4.667248,0.495062,OverRange,OverRange,OverRange,9.002666,10.866538,-5.609755,-5.51974
2026/05/18 06:35:00.273,n,-5.293057,6.072705,4.669532,0.692304,OverRange,OverRange,OverRange,9.023998,10.86763,-5.258569,-5.394914
2026/05/18 06:36:00.273,n,-5.263805,5.678315,5.032971,0.657542,OverRange,OverRange,OverRange,9.006206,10.85897,-5.504297,-5.441756
2026/05/18 06:37:00.258,n,-5.202092,4.317191,4.963651,0.548371,OverRange,OverRange,OverRange,8.989452,10.85897,-5.597469,-5.552931
2026/05/18 06:38:00.262,n,-5.184387,5.555802,5.33499,0.610298,OverRange,OverRange,OverRange,8.99379,10.856806,-5.750025,-5.578271
2026/05/18 06:39:00.263,n,-5.129089,5.674122,5.019306,0.675621,OverRange,OverRange,OverRange,8.945012,10.85897,-5.480748,-5.533306
2026/05/18 06:40:00.264,n,-5.079052,4.500064,5.046694,0.61897,OverRange,OverRange,OverRange,8.944768,10.85897,-5.445425,-5.390989
2026/05/18 06:41:00.266,n,-5.272529,4.747791,4.911251,0.56809,OverRange,OverRange,OverRange,8.958736,10.86439,-5.516072,-5.445681
2026/05/18 06:42:00.269,n,-5.140764,4.677534,4.916897,0.552977,OverRange,OverRange,OverRange,9.10521,10.86763,-5.516072,-5.543204
2026/05/18 06:43:00.271,n,-5.231473,5.276003,4.959533,0.374295,OverRange,OverRange,OverRange,9.107754,10.857898,-5.691152,-5.601734
2026/05/18 06:44:00.271,n,-5.228522,3.954838,4.374633,0.237996,OverRange,OverRange,OverRange,9.093796,10.85897,-5.632792,-5.595848
2026/05/18 06:45:00.276,n,-5.357593,4.06652,4.631273,0.794201,OverRange,OverRange,OverRange,9.081334,10.882976,-5.364028,-5.510099
2026/05/18 06:46:00.259,n,-4.868638,4.765652,5.104794,0.692802,OverRange,OverRange,OverRange,9.124706,10.880796,-5.411125,-5.307715
2026/05/18 06:47:00.262,n,-4.666307,4.421731,5.219708,0.532446,OverRange,OverRange,OverRange,9.07901,10.877558,-5.270856,-5.280327
2026/05/18 06:48:00.263,n,-4.874539,5.014072,4.783139,0.425731,OverRange,OverRange,OverRange,9.10491,10.880796,-5.305667,-5.303875
2026/05/18 06:49:00.267,n,-4.977052,4.54924,4.31084,0.259667,OverRange,OverRange,OverRange,9.11557,10.881902,-5.270856,-5.368123
2026/05/18 06:50:00.268,n,-4.956652,3.981786,4.282742,0.267933,OverRange,OverRange,OverRange,9.167592,10.882976,-5.05994,-5.204304
2026/05/18 06:51:00.271,n,-4.997452,4.885559,4.860913,0.517091,OverRange,OverRange,OverRange,9.146282,10.878664,-5.305667,-5.180926
2026/05/18 06:52:00.272,n,-4.757272,4.432457,4.994009,0.579327,OverRange,OverRange,OverRange,9.123184,10.884082,-4.954993,-5.075639
2026/05/18 06:53:00.274,n,-4.798457,5.426106,5.740213,0.279306,OverRange,OverRange,OverRange,9.112286,10.878664,-5.200721,-5.001665
2026/05/18 06:54:00.276,n,-4.771899,6.070646,5.256178,0.789291,OverRange,OverRange,OverRange,9.104916,10.884082,-4.966256,-4.983832
2026/05/18 06:55:00.261,n,-4.672466,4.533807,5.184149,0.714927,OverRange,OverRange,OverRange,9.061254,10.880796,-5.012842,-5.079479
2026/05/18 06:56:00.266,n,-4.710442,4.279679,4.962144,0.708228,OverRange,OverRange,OverRange,9.078262,10.880796,-4.767627,-4.82411
2026/05/18 06:57:00.265,n,-4.575598,4.361946,4.347428,0.220912,OverRange,OverRange,OverRange,9.077246,10.877558,-4.720528,-4.825986
2026/05/18 06:58:00.268,n,-4.408679,4.599725,5.088538,0.735359,OverRange,OverRange,OverRange,9.067342,10.879704,-4.55671,-4.656452
2026/05/18 06:59:00.270,n,-4.379426,4.705511,4.937779,0.492965,OverRange,OverRange,OverRange,9.060238,10.877558,-4.393404,-4.516097
2026/05/18 07:00:00.272,n,-4.256386,5.394021,4.893849,0.612627,OverRange,OverRange,OverRange,9.084606,10.880796,-4.171225,-4.297843
2026/05/18 07:01:00.273,n,-3.963474,4.613132,5.061722,0.553492,OverRange,OverRange,OverRange,9.120408,10.879704,-4.10109,-4.147761
2026/05/18 07:02:00.276,n,-3.899067,4.571215,4.927781,0.555674,OverRange,OverRange,OverRange,9.14855,10.884082,-3.808777,-3.870891
2026/05/18 07:03:00.280,n,-3.723423,4.055732,4.881954,0.721276,OverRange,OverRange,OverRange,9.162506,10.880796,-3.738642,-3.791115
2026/05/18 07:04:00.265,n,-3.512496,5.167879,5.544245,0.634832,OverRange,OverRange,OverRange,9.124208,10.878664,-3.457591,-3.615608
2026/05/18 07:05:00.267,n,-3.483244,4.524158,5.078904,0.492665,OverRange,OverRange,OverRange,9.112518,10.877558,-3.551787,-3.454008
2026/05/18 07:06:00.267,n,-3.465666,4.605973,4.610324,0.747702,OverRange,OverRange,OverRange,9.112788,10.881902,-3.10743,-3.282425
2026/05/18 07:07:00.273,n,-3.047149,4.402713,5.262844,0.564642,OverRange,OverRange,OverRange,9.116078,10.880796,-3.013746,-3.017586
2026/05/18 07:08:00.272,n,-2.768735,6.046958,5.26673,0.8827,OverRange,OverRange,OverRange,9.134106,10.876482,-2.499766,-2.655393
2026/05/18 07:09:00.273,n,-2.341365,4.501048,5.000337,0.676894,OverRange,OverRange,OverRange,9.120148,10.875376,-2.394308,-2.585173
2026/05/18 07:10:00.275,n,-2.341365,4.800802,4.980769,0.557015,OverRange,OverRange,OverRange,9.090434,10.877558,-2.03186,-2.185951
2026/05/18 07:11:00.279,n,-2.098363,5.550432,4.747991,0.617805,OverRange,OverRange,OverRange,9.069906,10.877558,-1.529654,-1.718557
2026/05/18 07:12:00.279,n,-1.586057,5.64535,5.891439,0.210184,OverRange,OverRange,OverRange,9.068858,10.880796,-1.424708,-1.490832
2026/05/18 07:13:00.265,n,-1.205644,5.604967,5.037661,0.692742,OverRange,OverRange,OverRange,9.145264,10.875376,-0.805782,-1.136575
2026/05/18 07:14:00.267,n,-0.98022,4.238253,4.704843,0.63014,OverRange,OverRange,OverRange,9.141194,10.876482,-0.385485,-0.657748
2026/05/18 07:15:00.269,n,-0.573762,5.260957,4.772735,0.583419,OverRange,OverRange,OverRange,9.144238,10.879704,0.314838,-0.011774
2026/05/18 07:16:00.270,n,0.017449,4.522555,4.957735,0.465037,OverRange,OverRange,OverRange,9.127748,10.877558,0.653738,0.453145
2026/05/18 07:17:00.276,n,0.494215,4.44363,5.049243,0.564366,OverRange,OverRange,OverRange,9.14122,10.879704,1.58699,1.197922
2026/05/18 07:18:00.278,n,0.991382,5.624281,5.190748,0.524678,OverRange,OverRange,OverRange,9.171642,10.887322,2.881155,2.156345
2026/05/18 07:19:00.276,n,1.862674,4.279769,5.019183,0.698614,OverRange,OverRange,OverRange,9.124202,10.881902,9.279286,6.025018
2026/05/18 07:20:00.279,n,3.134393,4.786959,5.33473,0.53551,OverRange,OverRange,OverRange,9.146256,10.88514,15.3764,13.086784
2026/05/18 07:21:00.282,n,4.145533,4.609011,5.602478,0.538227,OverRange,OverRange,OverRange,9.094758,10.888428,18.064558,16.879946
2026/05/18 07:22:00.266,n,5.226726,4.821675,5.03898,0.479159,OverRange,OverRange,OverRange,9.10669,10.890594,24.846638,21.801834
2026/05/18 07:23:00.268,n,6.529494,4.665744,4.94293,0.350489,OverRange,OverRange,OverRange,9.092712,10.891668,29.336284,28.363698
2026/05/18 07:24:00.269,n,7.796339,4.046152,4.787862,0.689384,OverRange,OverRange,OverRange,9.102642,10.892774,22.468198,25.912566
2026/05/18 07:25:00.271,n,9.229204,4.565982,4.803747,0.502399,OverRange,OverRange,OverRange,9.079266,10.895948,12.020684,16.292162
2026/05/18 07:26:00.273,n,10.829118,4.617511,4.975832,0.661687,OverRange,OverRange,OverRange,9.124196,10.897086,8.496542,9.064786
2026/05/18 07:27:00.275,n,12.305092,6.117315,5.367018,0.725451,OverRange,OverRange,OverRange,9.12673,10.902506,18.762322,13.259816
2026/05/18 07:28:00.278,n,13.938236,5.634782,4.929103,0.502384,OverRange,OverRange,OverRange,9.118866,10.904686,40.29266,30.874812
2026/05/18 07:29:00.281,n,15.728416,5.649309,5.670822,0.034895,OverRange,OverRange,OverRange,9.105932,10.910074,64.342216,54.576
2026/05/18 07:30:00.281,n,17.581726,4.786926,5.204627,0.617267,OverRange,OverRange,OverRange,9.104402,10.923078,78.999864,74.285744
2026/05/18 07:31:00.268,n,19.36139,4.785831,5.185124,0.394245,OverRange,OverRange,OverRange,9.091208,10.92957,85.259264,82.797032
2026/05/18 07:32:00.271,n,21.324008,4.302298,5.357924,0.663476,OverRange,OverRange,OverRange,9.122426,10.937188,91.005704,88.573264
2026/05/18 07:33:00.271,n,23.364122,5.228934,4.758235,0.560094,OverRange,OverRange,OverRange,9.172918,10.953448,89.756592,92.274784
2026/05/18 07:34:00.273,n,25.403082,6.040977,5.092894,0.716896,OverRange,OverRange,OverRange,9.251054,10.962122,66.418616,76.340128
2026/05/18 07:35:00.275,n,27.668496,4.018893,5.451951,0.733188,OverRange,OverRange,OverRange,9.277196,10.979406,64.400072,63.037304
2026/05/18 07:36:00.277,n,29.809966,4.440103,4.779018,0.608021,OverRange,OverRange,OverRange,9.321072,10.993532,91.26884,77.833592
2026/05/18 07:37:00.279,n,31.789648,5.482212,4.954806,0.588583,OverRange,OverRange,OverRange,9.351772,11.02169,116.35352,108.3103
2026/05/18 07:38:00.280,n,34.010284,5.599703,5.32169,0.350933,OverRange,OverRange,OverRange,9.329448,11.034678,122.6375,120.2002
2026/05/18 07:39:00.282,n,36.557696,5.420861,4.60968,0.43743,OverRange,OverRange,OverRange,9.340602,11.05219,128.6225,126.24748
2026/05/18 07:40:00.271,n,38.848124,5.591209,5.552283,0.601484,OverRange,OverRange,OverRange,9.308838,11.070616,133.84626,131.80416
2026/05/18 07:41:00.270,n,41.105196,3.891801,4.932411,0.770304,OverRange,OverRange,OverRange,9.299474,11.098788,139.05568,137.02554
2026/05/18 07:42:00.272,n,43.331604,4.224193,4.704022,0.648226,OverRange,OverRange,OverRange,9.358552,11.118286,144.92294,142.4916
2026/05/18 07:43:00.273,n,45.699144,4.510854,5.180755,0.841461,OverRange,OverRange,OverRange,9.36108,11.151848,149.77862,147.8343
2026/05/18 07:44:00.275,n,48.03332,4.434264,4.792033,0.701291,OverRange,OverRange,OverRange,9.369202,11.176734,155.15338,152.81694
2026/05/18 07:45:00.277,n,50.479124,5.600786,5.515914,0.533875,OverRange,OverRange,OverRange,9.372234,11.203802,161.18394,158.65466
2026/05/18 07:46:00.279,n,52.923512,5.569192,4.952957,0.771638,OverRange,OverRange,OverRange,9.379086,11.231976,166.90428,164.46646
2026/05/18 07:47:00.284,n,55.461568,5.678177,5.684695,0.173887,OverRange,OverRange,OverRange,9.397096,11.26549,172.37376,170.184
2026/05/18 07:48:00.284,n,57.748532,6.064092,4.967818,0.86894,OverRange,OverRange,OverRange,9.470098,11.29474,176.94378,174.91584
2026/05/18 07:49:00.270,n,60.057436,4.690696,4.85434,0.581866,OverRange,OverRange,OverRange,9.542842,11.336896,181.79742,179.72674
2026/05/18 07:50:00.273,n,62.277424,5.33763,4.959744,0.529826,OverRange,OverRange,OverRange,9.61176,11.367188,187.15274,185.07122
2026/05/18 07:51:00.256,n,64.768388,5.683416,5.038395,0.598445,OverRange,OverRange,OverRange,9.651774,11.390886,191.72378,189.98246
2026/05/18 07:52:00.275,n,67.24588,4.664022,4.986773,0.448209,OverRange,OverRange,OverRange,9.686478,11.430898,197.75744,195.1226
2026/05/18 07:53:00.260,n,69.635624,5.531971,5.473897,0.248752,OverRange,OverRange,OverRange,9.748806,11.465502,203.0416,200.9024
2026/05/18 07:54:00.264,n,72.01252,5.609626,5.281544,0.516819,OverRange,OverRange,OverRange,9.801474,11.50981,207.56554,205.6859
2026/05/18 07:55:00.267,n,74.6486,4.077139,5.12518,0.583137,OverRange,OverRange,OverRange,9.821858,11.551972,212.98228,210.85462
2026/05/18 07:56:00.267,n,77.314688,5.583106,4.604353,0.525949,OverRange,OverRange,OverRange,9.9115,11.597662,218.38726,216.22616
2026/05/18 07:57:00.270,n,79.850424,4.438549,4.650903,0.354459,OverRange,OverRange,OverRange,9.938746,11.637626,223.02794,221.21246
2026/05/18 07:58:00.272,n,82.165232,5.544546,5.137046,0.69119,OverRange,OverRange,OverRange,10.00063,11.68407,227.664,225.90996
2026/05/18 07:59:00.258,n,84.54252,5.467712,5.513186,0.084034,OverRange,OverRange,OverRange,10.052044,11.732662,232.31234,230.19618
2026/05/18 08:00:00.260,n,86.799464,5.12391,5.442511,0.503894,OverRange,OverRange,OverRange,10.107514,11.778016,235.17048,234.30476
2026/05/18 08:01:00.261,n,88.659576,4.63679,4.976684,0.549305,OverRange,OverRange,OverRange,10.181036,11.82337,238.29838,237.37484
2026/05/18 08:02:00.264,n,90.867504,4.539395,5.063424,0.62573,OverRange,OverRange,OverRange,10.256074,11.877366,244.37348,241.54426
2026/05/18 08:03:00.265,n,93.587488,5.670068,5.059111,0.693075,OverRange,OverRange,OverRange,10.332342,11.916308,248.46586,246.94584
2026/05/18 08:04:00.266,n,95.219096,4.524734,5.162387,0.562495,OverRange,OverRange,OverRange,10.377758,11.963844,252.22652,250.2491
2026/05/18 08:05:00.268,n,98.148072,4.554722,5.330429,0.493145,OverRange,OverRange,OverRange,10.399624,12.01342,257.70624,255.88054
2026/05/18 08:06:00.270,n,100.8415,5.123189,5.020475,0.488784,OverRange,OverRange,OverRange,10.438004,12.065206,264.17246,261.17808
2026/05/18 08:07:00.273,n,104.05814,4.469424,4.846564,0.517371,OverRange,OverRange,OverRange,10.508902,12.12554,270.09244,267.89846
2026/05/18 08:08:00.259,n,106.46122,4.122636,4.756393,0.55115,OverRange,OverRange,OverRange,10.445328,12.179446,273.87766,271.86204
2026/05/18 08:09:00.260,n,109.81398,4.058354,4.928748,0.726556,OverRange,OverRange,OverRange,10.286694,12.234428,280.58808,278.56884
2026/05/18 08:10:00.261,n,112.72562,4.560716,5.147312,0.592175,OverRange,OverRange,OverRange,10.308314,12.283972,285.37106,283.61856
2026/05/18 08:11:00.263,n,114.89866,5.640085,5.061895,0.614092,OverRange,OverRange,OverRange,10.573934,12.319694,288.85372,287.37246
2026/05/18 08:12:00.265,n,117.26082,4.539561,5.069003,0.863211,OverRange,OverRange,OverRange,10.70363,12.361684,294.39132,292.29282
2026/05/18 08:13:00.268,n,119.78412,5.831033,5.380609,0.620706,OverRange,OverRange,OverRange,10.456696,12.414422,299.81064,297.3758
2026/05/18 08:14:00.270,n,122.4121,4.243588,4.929669,0.876805,OverRange,OverRange,OverRange,10.47221,12.46501,303.3834,301.70322
2026/05/18 08:15:00.273,n,125.13132,4.594348,4.925929,0.570968,OverRange,OverRange,OverRange,10.594676,12.513434,309.48922,306.79748
2026/05/18 08:16:00.257,n,128.24224,4.865693,5.160304,0.346302,OverRange,OverRange,OverRange,10.552252,12.564008,314.69764,312.67974
2026/05/18 08:17:00.262,n,131.23394,4.36888,4.955443,0.621428,OverRange,OverRange,OverRange,10.614746,12.615688,320.24286,317.87988
2026/05/18 08:18:00.260,n,134.44418,4.475023,4.914565,0.610908,OverRange,OverRange,OverRange,10.709488,12.65866,325.96984,323.613
2026/05/18 08:19:00.263,n,136.88316,4.381363,4.859598,0.593601,OverRange,OverRange,OverRange,10.663738,12.70598,329.94808,328.24302
2026/05/18 08:20:00.265,n,139.68078,4.576673,4.975084,0.6273,OverRange,OverRange,OverRange,10.710968,12.752208,334.17868,332.7824
2026/05/18 08:21:00.266,n,141.90002,4.427118,4.760102,0.637552,OverRange,OverRange,OverRange,10.81635,12.805928,337.78016,335.97244
2026/05/18 08:22:00.270,n,144.8395,4.317568,4.906473,0.794929,OverRange,OverRange,OverRange,10.911224,12.853232,343.20408,341.00572
2026/05/18 08:23:00.270,n,147.62492,4.244543,5.210608,0.696661,OverRange,OverRange,OverRange,11.028972,12.901596,347.1362,345.33632
2026/05/18 08:24:00.272,n,150.29076,5.607305,4.922421,0.821467,OverRange,OverRange,OverRange,11.13374,12.95208,352.08712,349.9032
2026/05/18 08:25:00.259,n,153.81854,5.720657,4.740731,0.767973,OverRange,OverRange,OverRange,11.201146,13.00792,358.34036,355.94752
2026/05/18 08:26:00.260,n,157.00552,3.788874,4.985648,0.811679,OverRange,OverRange,OverRange,11.136486,13.063092,363.4464,361.44188
2026/05/18 08:27:00.262,n,159.5809,4.686189,4.975634,0.83528,OverRange,OverRange,OverRange,10.924962,13.0926,366.72532,365.2726
2026/05/18 08:28:00.266,n,162.30536,4.997047,5.03104,0.658332,OverRange,OverRange,OverRange,10.813746,13.143378,372.36732,369.53768
2026/05/18 08:29:00.266,n,165.5709,4.782798,4.78013,0.372198,OverRange,OverRange,OverRange,10.816952,13.189826,376.04452,374.54696
2026/05/18 08:30:00.269,n,168.12252,5.426796,4.843825,0.560266,OverRange,OverRange,OverRange,10.71898,13.237346,380.62736,378.93764
2026/05/18 08:31:00.271,n,171.5569,4.040475,4.895465,0.642188,OverRange,OverRange,OverRange,10.791066,13.287036,386.1736,383.67632
2026/05/18 08:32:00.273,n,174.87964,4.054212,4.658469,0.649799,OverRange,OverRange,OverRange,10.843358,13.329102,390.63972,388.90304
2026/05/18 08:33:00.275,n,178.05932,4.305151,4.953974,0.805646,OverRange,OverRange,OverRange,10.965648,13.377652,396.34496,393.73628
2026/05/18 08:34:00.260,n,181.31828,5.431821,4.886988,0.935838,OverRange,OverRange,OverRange,11.0808,13.419722,401.3634,398.87288
2026/05/18 08:35:00.261,n,184.56764,5.458731,4.969711,0.661558,OverRange,OverRange,OverRange,11.210114,13.45327,404.64568,403.91232
2026/05/18 08:36:00.264,n,186.46714,4.623849,5.037619,0.658163,OverRange,OverRange,OverRange,11.258068,13.4964,408.19388,406.32448
2026/05/18 08:37:00.265,n,189.48964,5.450244,5.530158,0.109779,OverRange,OverRange,OverRange,11.303676,13.54816,414.33528,411.13976
2026/05/18 08:38:00.267,n,193.42656,4.342126,5.071094,0.563687,OverRange,OverRange,OverRange,11.265666,13.597724,419.88564,417.79576
2026/05/18 08:39:00.270,n,196.72442,5.50859,4.902325,0.677193,OverRange,OverRange,OverRange,11.4283,13.645184,424.91356,422.5986
2026/05/18 08:40:00.271,n,199.64722,5.505018,5.330949,0.436617,OverRange,OverRange,OverRange,11.527832,13.699016,428.04532,426.82324
2026/05/18 08:41:00.275,n,202.30616,5.455395,5.231103,0.799563,OverRange,OverRange,OverRange,11.543538,13.735876,432.52448,430.92236
2026/05/18 08:42:00.275,n,204.6071,5.333132,5.32202,0.378999,OverRange,OverRange,OverRange,11.607986,13.787574,434.58808,434.20292
2026/05/18 08:43:00.262,n,206.93898,5.484301,4.886543,0.64758,OverRange,OverRange,OverRange,11.62825,13.838184,438.73628,437.11948
2026/05/18 08:44:00.264,n,209.2607,5.611347,5.398268,0.656552,OverRange,OverRange,OverRange,11.497346,13.890944,442.00036,439.8684
2026/05/18 08:45:00.268,n,211.47492,4.548628,4.742036,0.638475,OverRange,OverRange,OverRange,11.517874,13.943686,442.40144,442.4066
2026/05/18 08:46:00.269,n,214.22338,4.546825,4.874567,0.559797,OverRange,OverRange,OverRange,11.391734,13.995308,447.24024,446.07628
2026/05/18 08:47:00.270,n,218.28978,4.323446,4.726791,0.460006,OverRange,OverRange,OverRange,11.168504,14.04266,455.40068,452.86228
2026/05/18 08:48:00.273,n,221.72796,5.782558,5.103972,0.699315,OverRange,OverRange,OverRange,11.063522,14.086236,458.61156,458.00448
2026/05/18 08:49:00.273,n,225.4206,5.986579,5.059792,0.774185,OverRange,OverRange,OverRange,11.06836,14.126032,464.31856,463.68428
2026/05/18 08:50:00.276,n,226.46562,4.379739,4.81505,0.805478,OverRange,OverRange,OverRange,11.015366,14.183,465.31912,463.50072
2026/05/18 08:51:00.279,n,229.83314,5.527712,5.100982,0.773889,OverRange,OverRange,OverRange,10.948416,14.233532,470.75868,468.66636
2026/05/18 08:52:00.264,n,232.66344,4.132845,4.662114,0.689439,OverRange,OverRange,OverRange,11.005962,14.28729,474.33888,472.73656
2026/05/18 08:53:00.267,n,235.1521,4.355722,4.97207,0.738242,OverRange,OverRange,OverRange,11.086614,14.342046,476.63436,475.67556
2026/05/18 08:54:00.267,n,238.2743,4.273161,4.805107,0.626979,OverRange,OverRange,OverRange,11.123622,14.396604,480.4662,480.687
2026/05/18 08:55:00.270,n,240.24476,4.361295,4.771286,0.567832,OverRange,OverRange,OverRange,11.259294,14.44815,486.3168,483.48048
2026/05/18 08:56:00.272,n,242.3761,5.291215,4.907887,0.592721,OverRange,OverRange,OverRange,11.248652,14.499632,486.9242,486.3898
2026/05/18 08:57:00.273,n,244.26856,4.451236,4.97069,0.458445,OverRange,OverRange,OverRange,11.436906,14.55869,490.07412,487.99304
2026/05/18 08:58:00.277,n,247.25358,5.681447,5.06441,0.724183,OverRange,OverRange,OverRange,11.404714,14.60698,496.88128,492.05136
2026/05/18 08:59:00.277,n,251.60566,5.319293,5.057352,0.564696,OverRange,OverRange,OverRange,11.300598,14.65672,500.57872,498.74284
2026/05/18 09:00:00.279,n,254.54146,5.626021,4.956591,0.706848,OverRange,OverRange,OverRange,11.02683,14.704994,502.92364,503.32896
2026/05/18 09:01:00.265,n,256.62728,5.600732,4.947455,0.679564,OverRange,OverRange,OverRange,10.926652,14.76399,508.23136,505.0396
2026/05/18 09:02:00.266,n,260.12512,4.246196,4.874479,0.777358,OverRange,OverRange,OverRange,10.957332,14.818638,512.164,511.18808
2026/05/18 09:03:00.269,n,263.17472,4.286547,5.053153,0.703047,OverRange,OverRange,OverRange,11.201732,14.865808,518.93048,515.49824
2026/05/18 09:04:00.270,n,266.5928,5.364904,5.112685,0.697278,OverRange,OverRange,OverRange,11.205058,14.918322,522.39648,521.15092
2026/05/18 09:05:00.274,n,269.92026,4.213275,4.565625,0.441937,OverRange,OverRange,OverRange,11.176152,14.967596,527.59572,525.9052
2026/05/18 09:06:00.279,n,273.79636,4.251382,4.720259,0.710343,OverRange,OverRange,OverRange,11.364142,15.006374,532.63744,531.2476
